Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,control,ms_level,1290_IARS49_WH1 (1).mzXML,1290_IARS49_WH2.mzXML,1290_IARS49_WH3.mzXML,1290_IARS49_WH4.mzXML
FT4518,454.780373644249,454.780030162944,454.780463815184,1092.2158203125,1091.95520019531,1092.49914550781,4,4,1,5973512.53692091,5952906.71507806,5310832.64640166,6098631.35069958
FT4519,454.720082188172,454.715794348556,454.72437929227,1494.17010498047,1471.66467285156,1524.92,4,4,1,63559.0410473645,38115.7245894367,53577.8055297832,147431.949393118
FT4520,454.690971121819,454.690787414507,454.691279973226,474.878,463.662841796875,476.832092285156,3,2,1,54823.8194991627,24387.0893450929,NA,NA
FT4521,454.730290233932,454.730290233932,454.730290233932,702.358947753906,702.358947753906,702.358947753906,1,1,1,28283.4844995119,NA,NA,NA
FT4522,454.866859468355,454.866859468355,454.866859468355,1640.5,1640.5,1640.5,1,1,1,NA,28748.1268627927,NA,NA
FT4523,455.159201529577,455.159155938198,455.159338663317,1728.41687255859,1727.78491210938,1729.1435546875,4,4,1,61994.4151939985,67902.0269433591,28757.9403515636,40814.7128300782
FT4524,455.222726025027,455.166020061204,455.285814721625,1487.28588867188,1420.72,1637.38061523438,69,4,1,2074631.17695313,2196883.02249982,3100703.52900008,8804609.95583328
FT4525,455.225979335237,455.192212090085,455.282198552056,1087.10125732422,998.585,1116.04,28,4,1,147910.353913574,120158.270830364,568300.03465595,302377.234624987
FT4526,455.249495609812,455.249175056824,455.278469660543,1190.13836669922,1184.75805664062,1200.37854003906,6,3,1,82675.2362717009,NA,101429.15825571,191117.774195471
FT4527,455.229360430595,455.229223076688,455.229541958205,827.484771728516,826.012390136719,827.985,4,4,1,50332.9619667971,20716.7628664246,24127.9039392092,73780.2694176432
FT4528,455.259073131848,455.259061523233,455.259084740462,566.729431152344,565.25634765625,568.202514648438,2,2,1,NA,NA,97585.0974345703,79259.2340368655
FT4529,455.333650474672,455.333456656728,455.333750690223,2082.97729492188,2082.07,2083.49658203125,4,4,1,58419.3392023578,25875.9918196249,53431.9877574729,41590.6835469883
FT4530,455.310557379246,455.306331384992,455.314783373501,1555.37128173828,1532.25256347656,1578.49,2,2,1,NA,47095.44238351,NA,56281.9700284081
FT4531,455.298642297198,455.298642297198,455.298642297198,1093.78601074219,1093.78601074219,1093.78601074219,1,1,1,NA,NA,43515.5559895833,NA
FT4532,455.762597559271,455.693594431478,455.783759775611,1091.95520019531,1089.27,1094.69140625,18,4,1,58097.4740100109,58457104.1378516,168872.179360351,48000140.1710004
FT4533,455.756375329216,455.756222852226,455.756947937432,999.648071289062,999.556,999.793334960938,4,4,1,105177.856124549,122950.764564697,78262.6373876955,99793.5054404301
FT4534,455.808355327732,455.795068406783,455.816721326371,1093.30944824219,1090.13403320312,1093.82,7,4,1,117163.174746617,461163.475141069,44200.4624804686,111822.321435544
FT4535,456.132553417242,456.132213422865,456.132893411619,1429.90131835937,1428.95263671875,1430.85,2,2,1,50756.5679310827,46812.5106634522,NA,NA
FT4536,456.162384953512,456.162384953512,456.162384953512,1728.92,1728.92,1728.92,1,1,1,NA,13824.3376030815,NA,NA
FT4537,456.281843643465,456.263929371346,456.285183715469,1092,1091.51403808594,1134.38122558594,7,4,1,950709.468422842,985883.744914552,875931.776503904,419848.011767562
FT4538,456.258408075442,456.258261032561,456.258555118322,1998.17034912109,1993.58874511719,2002.751953125,2,1,1,NA,NA,NA,34746.3780498058
FT4539,456.198748313756,456.177893761879,456.247705536965,1457.09008789062,1358.37219238281,1535.12,33,4,1,2594035.9228124,5818368.69284847,6063794.7225962,6534903.54816963
FT4540,456.300396720104,456.300188008651,456.300451222116,771.74365234375,771.728759765625,772.793395996094,3,3,1,49359.0467973635,NA,33178.1584368897,64643.3110814405
FT4541,456.369044025133,456.369028436927,456.369059613339,1803.04223632812,1801.95739746094,1804.12707519531,2,2,1,13410.3557781982,NA,NA,13885.5869239808
FT4542,456.309873182544,456.309873182544,456.309873182544,1630.39892578125,1630.39892578125,1630.39892578125,1,1,1,24877.0827954093,NA,NA,NA
FT4543,456.611672374984,456.611534743211,456.611810006757,1963.18572998047,1957.96081542969,1968.41064453125,2,2,1,NA,NA,49253.0093215942,67546.8143844787
FT4544,456.775407143381,456.765276822781,456.785467517677,1112.94957275391,1091.04956054688,1134.39172363281,8,4,1,747273.817480441,726121.6714668,387950.432554681,686107.510156269
FT4545,456.946253188927,456.946253188927,456.946253188927,1973.33,1973.33,1973.33,1,1,1,NA,16917.5689687501,NA,NA
FT4546,456.927482547707,456.927482547707,456.927482547707,124.586,124.586,124.586,1,1,1,NA,65023.9332584636,NA,NA
FT4547,457.165676329949,457.165676329949,457.165676329949,1125.94165039062,1125.94165039062,1125.94165039062,1,1,1,22076.6643493658,NA,NA,NA
FT4548,457.202035893114,457.201684473241,457.286268490375,1467.20728027344,1358.40856933594,1598.67150878906,32,4,1,513305.021145835,366321.449101559,650021.161562494,738098.141583811
FT4549,457.276731219683,457.276613820408,457.276940803575,1677.3359375,1676.55725097656,1677.66015625,3,3,1,31333.7674235028,NA,81817.7018186956,39413.8779155267
FT4550,457.252138007844,457.252138007844,457.252138007844,992.801,992.801,992.801,1,1,1,NA,36732.0839932616,NA,NA
FT4551,457.349372638936,457.328074551338,457.349562222674,2037.91473388672,2020.7587890625,2065.85327148438,10,4,1,270520.442324222,229703.632031242,860791.785888672,866244.923713239
FT4552,457.267133730372,457.266909734299,457.26762260243,1133.47619628906,1133.0185546875,1160.19,5,4,1,2143400.15633303,3096538.41073699,1271998.65890628,1611508.41459374
FT4553,457.372596483022,457.372458544761,457.372680267818,1804.08185058594,1803.55883789062,1804.12707519531,4,4,1,68024.6685985459,57964.8847890616,34754.2854785162,60143.6703977615
FT4554,457.29385949531,457.293323218014,457.294128871506,1420.8681640625,1419.72680664062,1485.37231445312,5,4,1,674155.150234374,478241.144977677,415707.825468749,305019.907460944
FT4555,457.299251226646,457.299013318864,457.29949263805,1065.80640625,1064.16589355469,1066.41149902344,4,4,1,68836.3151443489,31351.3249511726,62610.3962644193,39878.9601635731
FT4556,457.768828189539,457.768688558592,457.769400110615,1134.11112060547,1133.47619628906,1134.39172363281,4,4,1,3011663.015625,3581863.60359365,6706150.96002869,3526429.85887498
FT4557,457.753616377794,457.753392728504,457.753757210732,991.905975341797,989.901,992.773803710938,4,4,1,164235.84899414,111158.556543457,256393.240114688,247411.94472627
FT4558,458.255072889593,458.199240418638,458.268368902097,1134.3,1091.51403808594,1145.4931640625,9,4,1,121717.94618556,43507.2931754563,66066.9954427083,168547.291224796
FT4559,458.255320418457,458.255175115486,458.255510450441,991.859812255859,991.787231445312,992.899597167969,4,4,1,1037910.11125405,1083390.43884818,1114386.35209107,1065364.84488203
FT4560,458.249207448369,458.249047930915,458.249651691912,808.222930908203,808.129272460938,809.153,4,4,1,464022.580020019,166102.492472671,107846.73541169,331068.526328126
FT4561,458.255180772932,458.254925218309,458.255339217223,1576.65,1535.12,1629.47,5,2,1,134891.584114581,168984.656279299,NA,NA
FT4562,458.281709454863,458.281703990996,458.281714918729,458.963668823242,458.521087646484,459.40625,2,2,1,NA,NA,16061.8551981608,21929.6943123446
FT4563,458.352666615259,458.352666615259,458.352666615259,2020.85693359375,2020.85693359375,2020.85693359375,1,1,1,NA,NA,NA,196409.374057944
FT4564,458.296827002493,458.296622773667,458.297064630882,911.172,911.016662597656,932.325,7,4,1,262845.527599326,135706.497105079,248576.33810824,370489.181020289
FT4565,458.770622020265,458.700745329968,458.776944940259,1132.57397460938,1070.05200195312,1138.939453125,14,4,1,78942.7955566424,155435.748786997,227289.565283208,129787.668668621
FT4566,458.757093439161,458.756910824755,458.75716501424,991.832427978516,989.901,992.899597167969,4,4,1,1501530.40265624,1228694.96724218,2474215.52201798,2438992.37339532
FT4567,458.966236109307,458.966236109307,458.966236109307,1173.45751953125,1173.45751953125,1173.45751953125,1,1,1,NA,NA,NA,42108.7371716303
FT4568,459.133630203143,459.133535475341,459.134067388649,1680.52233886719,1678.48,1680.72290039062,4,4,1,46343.6792321782,26008.5111816403,17627.0117614745,22171.3042785642
FT4569,459.194613439936,459.194204801344,459.279407336464,768.775329589844,725.087768554688,824.976,17,4,1,362222.399905575,485196.079350774,473361.322636671,421725.363326416
FT4570,459.255784588111,459.244203613145,459.256556117946,990.874145507812,913.135,993.777,4,3,1,22406.4950228882,16054.7587448731,21914.0360207028,NA
FT4571,459.258968629366,459.258968629366,459.258968629366,1215.17614746094,1215.17614746094,1215.17614746094,1,1,1,265803.013784507,NA,NA,NA
FT4572,459.2001998421,459.2001998421,459.2001998421,2191.71020507812,2191.71020507812,2191.71020507812,1,1,1,NA,NA,278721.557635855,NA
FT4573,459.258701231796,459.23754648777,459.378723414442,1563.935625,1409.3095703125,1644.56,30,4,1,733971.842740385,387232.236250004,710850.755999983,363992.38033594
FT4574,459.355166256907,459.355083749943,459.35524876387,1822.51528320312,1822.08056640625,1822.95,2,2,1,74076.922320557,71785.9245660397,NA,NA
FT4575,459.355747855055,459.355505480517,459.355880919538,1057.44991210937,1056.31066894531,1059.57067871094,4,4,1,61951.4858386236,69414.2378808598,56288.7418855798,66592.1357203783
FT4576,459.294910335785,459.294910335785,459.294910335785,914.917358398438,914.917358398438,914.917358398438,1,1,1,NA,NA,NA,39532.6457673819
FT4577,459.784741768677,459.759025727738,459.787985855312,997.245043457031,959.598327636719,1002.48547363281,6,4,1,40287.953444447,53197.032072327,24568.3706917236,51073.4411216795
FT4578,459.722004487979,459.667950740781,459.775495858889,471.280227661133,467.695709228516,475.866577148438,4,2,1,22712.9394084961,NA,NA,115537.440866015
FT4579,459.728564515012,459.728564515012,459.728564515012,826.9453125,826.9453125,826.9453125,1,1,1,NA,NA,15916.3731410727,NA
FT4580,459.797021177137,459.796836271291,459.79714699112,919.047,917.944641113281,924.761169433594,3,2,1,155057.999893433,35926.3780563348,NA,NA
FT4581,460.262135998307,460.179438011173,460.270878589136,1574.29412841797,1471.70361328125,1645.44848632812,28,4,1,1021691.75076172,966232.720078132,1290635.17458332,1083343.30083985
FT4582,460.283695619367,460.283338715818,460.289116155443,973.767,960.6318359375,1005.44879150391,7,4,1,50275.3888571785,29119.9330261232,112503.117214599,112662.535562292
FT4583,460.172643210721,460.163047246424,460.211489019985,1375.01403808594,1328.107421875,1423.38513183594,9,4,1,45860.0863476562,59138.8283007806,27632.0709082024,167734.288593755
FT4584,460.253204781963,460.197803318947,460.276347791222,782.950284667969,731.379028320312,829.017150878906,8,4,1,173310.810533892,36470.92347876,43414.0754648445,273555.754898349
FT4585,460.253926181901,460.253280694569,460.254243722689,670.322814941406,659.790649414062,671.015747070312,5,2,1,42235.0411876656,NA,17021.6602554319,NA
FT4586,460.170454951699,460.170253508061,460.276888830572,474.777893066406,468.790283203125,477.806610107422,5,4,1,141330.379235156,363242.449479493,248835.149525735,151911.961095704
FT4587,460.203298578322,460.203183016944,460.203524470512,2192.10913085938,2191.71020507812,2198.43,4,3,1,NA,67992.1808258612,42451.0135719996,63802.0037366363
FT4588,460.262315020341,460.262315020341,460.262315020341,1214.20251464844,1214.20251464844,1214.20251464844,1,1,1,320460.832572671,NA,NA,NA
FT4589,460.282595827397,460.282102928978,460.358535383689,1791.77691650391,1790.52,1822.08056640625,4,4,1,34863.7560775754,37877.9168977053,24757.4275634764,33569.2699611117
FT4590,460.668298443719,460.668298443719,460.668298443719,474.777893066406,474.777893066406,474.777893066406,1,1,1,NA,NA,NA,32940.9462370285
FT4591,461.097451397494,461.097316041057,461.097603793095,733.375122070312,725.433410644531,740.1015625,6,4,1,147347.945625043,39708.5851386716,61766.8455925296,46490.5326730957
FT4592,461.134550204019,461.134527808284,461.134572599755,1277.93310546875,1273.55895996094,1282.30725097656,2,1,1,NA,NA,NA,42553.0796865248
FT4593,461.265439615837,461.207436146799,461.274351848965,1536.04136230469,1384.41650390625,1629.47,34,4,1,2620271.54296875,5553206.66653321,5362886.56602023,3985621.85924216
FT4594,461.265435660393,461.265218069668,461.265517211927,1214.34954833984,1214.20251464844,1215.24,4,4,1,1086792.26116609,1034400.46968866,957106.149703982,1071287.90577864
FT4595,461.192997895324,461.19298018296,461.193537306896,1071.41,1070.359375,1072.04663085938,3,3,1,92397.0875383443,65179.5869964955,54036.1097029324,NA
FT4596,461.170846599685,461.170846599685,461.170846599685,473.827514648438,473.827514648438,473.827514648438,1,1,1,NA,NA,11908.0339581604,NA
FT4597,461.249111845837,461.248586825732,461.249636865942,1297.16174316406,1288.99914550781,1305.32434082031,2,1,1,NA,NA,NA,36454.3993916014
FT4598,461.260345428887,461.260345428887,461.260345428887,697.089233398438,697.089233398438,697.089233398438,1,1,1,NA,NA,39556.1704965048,NA
FT4599,461.709730638688,461.709543793223,461.709917484153,1500.93267822266,1500.89587402344,1500.96948242188,2,2,1,206247.627008273,NA,NA,176726.962889229
FT4600,462.149264638715,462.148965314189,462.149643840278,1429.8369140625,1428.99,1441.22839355469,5,3,1,NA,30992.8685630579,39744.4670419926,65783.8389038077
FT4601,462.218073741192,462.217930540708,462.218200605358,716.846282958984,708.647888183594,723.502990722656,4,2,1,35837.1484826654,NA,NA,36776.249810351
FT4602,462.267489595335,462.267348940142,462.267544942323,1213.85748291016,1145.4931640625,1214.24890136719,4,3,1,18251.8855859378,NA,27382.1883740232,25602.440050048
FT4603,462.240995680443,462.211372714752,462.277358424943,1456.47888183594,1428.88427734375,1524.92,8,4,1,332365.640574781,284369.909017861,155526.769052732,422147.569869794
FT4604,462.24551340061,462.240929794942,462.277834019506,1358.37219238281,1301.09,1367.90173339844,7,4,1,43267.369401043,32196.9978857433,71421.7692431637,114480.347024231
FT4605,462.332660288768,462.332407371901,462.332783602047,779.896911621094,779.838,779.964416503906,4,4,1,24011.8587792971,81176.9325770511,36459.508806154,26163.6679149521
FT4606,462.712963624294,462.712759853348,462.713296239625,1500.89587402344,1455.42041015625,1524.123046875,13,4,1,799618.37895813,991732.017031258,834994.988529296,896978.538242193
FT4607,462.673574972533,462.673334971532,462.673579988048,902.037753662109,901.969116210938,905.116516113281,4,4,1,54778.4504146486,76280.7598921879,80707.2144536134,119277.72831073
FT4608,462.776280403785,462.776191983591,462.790943136745,1085.8876953125,1075.97802734375,1135.279296875,3,1,1,NA,NA,NA,15608.6138427731
FT4609,463.130096075801,463.130007294832,463.130302338622,1900.7734375,1899.83,1901.96508789062,4,4,1,252821.267516337,178665.989084467,180469.323164059,325567.458780246
FT4610,463.136102686156,463.136102686156,463.136102686156,1699.85,1699.85,1699.85,1,1,1,NA,37913.3124471029,NA,NA
FT4611,463.280827383909,463.214673654469,463.281114087803,1503.15673828125,1434.580078125,1561.70788574219,22,4,1,1435715.83429688,693882.104843731,153524.095663713,238414.174207033
FT4612,463.278028823772,463.21823728572,463.278433448899,1081.99645996094,1072.04663085938,1106.11706542969,7,3,1,28633.9159069826,NA,22119.8506024175,59336.6490468754
FT4613,463.280863784665,463.280695776376,463.280930666375,1357.39,1357.28381347656,1357.43762207031,3,3,1,NA,337899.235557941,347123.896399743,361723.935540366
FT4614,463.175430694817,463.175224342682,463.175600544385,902.068,902.007507324219,903.078430175781,3,3,1,34132.4156261543,32409.8380193537,NA,48452.5583892823
FT4615,463.225578689424,463.225578689424,463.225578689424,501.299,501.299,501.299,1,1,1,NA,98767.123689746,NA,NA
FT4616,463.302447784752,463.302282715295,463.302500755662,1904.97705078125,1904.97,1906.0126953125,3,3,1,NA,126503.236881511,272937.304481049,273705.01678711
FT4617,463.304888550604,463.304856888707,463.304920212501,1658.42603271484,1656.86,1659.99206542969,2,2,1,NA,24224.9250398767,NA,35032.4121856697
FT4618,463.344918639673,463.344918639673,463.344918639673,791.020629882812,791.020629882812,791.020629882812,1,1,1,NA,NA,26317.7892163899,NA
FT4619,463.327258457034,463.32678486367,463.327460655595,1422.46252441406,1420.72,1423.61340332031,4,4,1,224260.051363404,81933.1237630228,255856.047370287,232983.047834472
FT4620,463.29259463743,463.292384573377,463.292861412866,1135.24318847656,1134.39172363281,1135.74938964844,4,4,1,72976.5373339864,147824.026303712,134938.654431152,132406.659769287
FT4621,464.129084868822,464.128633285898,464.129142118372,1900.83215332031,1900.83,1902.96215820312,3,3,1,NA,70586.6666890776,38261.7555358882,61929.7960231527
FT4622,464.125447413511,464.125398880364,464.125509558022,2000.96179199219,2000.50830078125,2009.61206054688,3,2,1,22653.9996240234,NA,76439.6757531247,NA
FT4623,464.259985869176,464.246139518589,464.260311553281,1171.63592529297,1134.3,1195.64660644531,14,4,1,515203.475290176,444048.375634762,1135312.18961725,534039.593140627
FT4624,464.227381566527,464.227010903169,464.28510251132,1490.87911376953,1471.75,1502.69799804688,8,4,1,675265.54661133,441837.038476569,60901.2029062493,121257.377781459
FT4625,464.265922278934,464.265824017808,464.266020540059,1326.65795898438,1326.16821289062,1327.14770507812,2,2,1,102542.546767577,NA,83349.7663251612,NA
FT4626,464.238242809626,464.23803008122,464.348527589815,628.316938964844,574.010070800781,641.284301757812,6,4,1,55516.2743989264,48761.2440176155,48456.9417159142,85761.1543443079
FT4627,464.348124451556,464.347921874525,464.348327028586,790.280035888672,789.786071777344,790.774,2,2,1,NA,88011.1051437382,NA,81066.8967751031
FT4628,464.305861880122,464.305703676977,464.306020083267,1904.40130615234,1903.82556152344,1904.97705078125,2,2,1,60188.4851167603,NA,NA,64849.3053825238
FT4629,464.315304364658,464.315304364658,464.315304364658,2112.03,2112.03,2112.03,1,1,1,NA,26085.293554688,NA,NA
FT4630,464.330033700352,464.330033700352,464.330033700352,1420.72,1420.72,1420.72,1,1,1,NA,26197.1779687497,NA,NA
FT4631,464.747918170706,464.747718310651,464.74833195773,1134.11112060547,1133.47619628906,1134.39172363281,4,4,1,708020.113072147,325893.077861319,587075.326112991,280296.501015617
FT4632,464.788525104109,464.788525104109,464.788525104109,1015.37213134766,1015.37213134766,1015.37213134766,1,1,1,NA,NA,NA,7833.97389485673
FT4633,464.715000086325,464.715000086325,464.715000086325,831.926330566406,831.926330566406,831.926330566406,1,1,1,NA,NA,29596.4318460283,NA
FT4634,464.983295682597,464.983244636632,464.983346728562,1173.92114257812,1167.77185058594,1180.07043457031,2,1,1,NA,NA,NA,26866.8505096436
FT4635,465.126856970101,465.12661460378,465.127047878848,1900.7734375,1899.83,1900.92822265625,4,4,1,53919.2937124395,32681.192343749,51693.6515420303,51928.1819824218
FT4636,465.243962951551,465.243603908339,465.244152906079,1031.40481567383,1015.19,1047.41064453125,8,4,1,1309293.60328585,574128.010328774,532924.838768961,595653.060170894
FT4637,465.24969980786,465.24400036175,465.269178876428,1133.0185546875,1091.51403808594,1134.39172363281,7,4,1,3106897.74193523,1396841.56878902,1242480.77320315,2932093.1348965
FT4638,465.230670728721,465.230429767653,465.231092294476,1501.84981445312,1500.05407714844,1503.59899902344,4,4,1,165452.704371554,205535.207539062,102056.124896485,124622.852870396
FT4639,465.217091389099,465.216891576083,465.217356027267,2193.58984863281,2190.7373046875,2193.96166992188,4,4,1,208809.60912534,169927.124931335,72178.6565389033,205129.870803224
FT4640,465.241627732151,465.241500863227,465.241986983796,641.217240478516,640.311584472656,641.284301757812,4,4,1,449663.839453126,291428.373453893,274489.348758264,280919.711450571
FT4641,465.26932159147,465.26932159147,465.26932159147,1327.12060546875,1327.12060546875,1327.12060546875,1,1,1,NA,NA,161438.383560444,NA
FT4642,465.26418314838,465.26418314838,465.26418314838,1258.9111328125,1258.9111328125,1258.9111328125,1,1,1,NA,NA,NA,26769.4575436742
FT4643,465.266221637509,465.266221637509,465.266221637509,772.76318359375,772.76318359375,772.76318359375,1,1,1,16749.2056162109,NA,NA,NA
FT4644,465.324730074766,465.324527027854,465.324933121677,914.955200195312,914.917358398438,914.993041992188,2,2,1,25971.0978725585,NA,NA,21299.083640408
FT4645,465.293928753352,465.293928753352,465.293928753352,1015.19,1015.19,1015.19,1,1,1,NA,28504.0927604165,NA,NA
FT4646,465.329463056228,465.329463056228,465.329463056228,1582.2685546875,1582.2685546875,1582.2685546875,1,1,1,63896.1219897459,NA,NA,NA
FT4647,465.752130638326,465.751156139505,465.770915022982,1133.0185546875,1091.95520019531,1163.12219238281,9,4,1,2589527.015625,3646716.52349997,2745343.63968756,3078229.89499991
FT4648,465.819774415669,465.819774415669,465.819774415669,1916.27,1916.27,1916.27,1,1,1,NA,12889.8018826293,NA,NA
FT4649,466.104924402802,466.104924402802,466.104924402802,1858.47216796875,1858.47216796875,1858.47216796875,1,1,1,32748.3262080074,NA,NA,NA
FT4650,466.249837852579,466.23164968488,466.272746141137,1091.97760009766,1080.00036621094,1135.279296875,12,4,1,5089135.97395507,4350913.15749996,7241824.76788374,4101390.31487494
FT4651,466.272663342609,466.272322939416,466.272734930041,1326.35,1312.59301757812,1327.14770507812,5,4,1,657114.47174316,440910.112851563,491440.567875284,598904.681049472
FT4652,466.228255457118,466.227795356359,466.228414129225,1422.595703125,1421.64,1424.30981445312,4,4,1,182422.856527234,166437.74175076,157221.500086669,185810.008451232
FT4653,466.174841930866,466.174751453712,466.174932408021,1634.9033203125,1629.39916992188,1640.40747070312,2,2,1,NA,NA,51941.5419900178,41660.7009823607
FT4654,466.22024969101,466.22024969101,466.22024969101,2192.7138671875,2192.7138671875,2192.7138671875,1,1,1,NA,NA,NA,29581.9305369062
FT4655,466.282487262183,466.282487262183,466.282487262183,861.714172363281,861.714172363281,861.714172363281,1,1,1,13072.7555320312,NA,NA,NA
FT4656,466.307869198595,466.307831094175,466.30847153264,890.7998046875,889.826843261719,891.869,3,3,1,18416.7648034669,23404.8942441409,NA,21586.5518550619
FT4657,466.297146435614,466.296960600287,466.29733227094,1171.45269775391,1167.23718261719,1175.66821289062,2,2,1,119788.423838113,NA,245977.604208546,NA
FT4658,466.316326149552,466.316135947233,466.316516351871,1298.57641601562,1294.21923828125,1302.93359375,2,2,1,322815.556679686,NA,181187.208808592,NA
FT4659,466.372117419726,466.372117419726,466.372117419726,1090.19,1090.19,1090.19,1,1,1,NA,23487.979863282,NA,NA
FT4660,466.296717942197,466.296717942197,466.296717942197,1014.41851806641,1014.41851806641,1014.41851806641,1,1,1,NA,NA,NA,60523.1313242192
FT4661,466.437658402532,466.437658402532,466.437658402532,2080.07,2080.07,2080.07,1,1,1,NA,10636.990516358,NA,NA
FT4662,466.615395609971,466.615395609971,466.615395609971,1918.29272460938,1918.29272460938,1918.29272460938,1,1,1,NA,NA,32965.4137073865,NA
FT4663,466.75787539543,466.753309462074,466.774364518839,1093.40148925781,1091.5966796875,1135.2,9,4,1,57375.1054296869,18485277.2287774,16780534.7861109,9264735.06524987
FT4664,466.747395465501,466.747205752433,466.747439737747,999.715576171875,999.58056640625,1000.54,3,3,1,NA,47080.67162948,35715.8788244188,32635.2793088157
FT4665,466.792961055378,466.792961055378,466.792961055378,1091.51403808594,1091.51403808594,1091.51403808594,1,1,1,NA,NA,NA,49458.6379516583
FT4666,467.101510170673,467.101265418025,467.101621341383,2181.69476074219,2180.88134765625,2182.775390625,4,4,1,1020563.07534913,980890.533473464,1052735.6783498,461470.287942707
FT4667,467.145361687353,467.145361687353,467.145361687353,746.901489257812,746.901489257812,746.901489257812,1,1,1,NA,NA,NA,59599.5470683593
FT4668,467.26064866465,467.255091782785,467.274959643613,1092,1091.04956054688,1135.28637695312,9,4,1,84896.7104541032,254153.914105415,230471.234907225,206984.423062279
FT4669,467.238427300086,467.238277477521,467.274823099537,1184.75805664062,1163.12,1186.07885742188,5,4,1,483998.964480447,393845.400040369,207759.169160155,562619.036182095
FT4670,467.194633640432,467.19427813847,467.194859915933,1692.83123779297,1691.88745117188,1693.73095703125,4,4,1,60616.2341337321,29340.5400615231,33714.1142236332,27128.4247705073
FT4671,467.260610972915,467.260170817091,467.261172378385,888.824096679688,839.076721191406,934.06298828125,29,4,1,155014.031410547,148377.67219835,74623.2793403319,82237.7562783191
FT4672,467.370216936001,467.369909800009,467.370491362398,2157.84423828125,2157.83056640625,2157.91,4,4,1,88751.3916894523,202279.514356317,184385.471378582,189671.739407552
FT4673,467.300422399173,467.300242758589,467.300624318997,1045.96313476562,1015.25598144531,1079.33959960938,10,4,1,246989.932475179,448682.634397787,251632.730671876,118483.246406251
FT4674,467.30041205881,467.300405756991,467.30060390779,1166.02569091797,1164.39489746094,1167.77185058594,4,4,1,465238.629527061,472510.759200345,274861.080048826,771919.833843012
FT4675,467.425418717133,467.425045311146,467.425500227903,1711.89611816406,1708.36169433594,1713.42,4,4,1,28688.439086914,15201.6211328121,27941.5005004877,30298.3716796866
FT4676,467.762308615885,467.762073691548,467.762792176358,896.912719726562,847.313,933.093444824219,23,4,1,143949.778266276,549521.307257814,178675.953082033,194727.846935055
FT4677,467.761883881934,467.756036316785,467.776285390529,1093.10972412109,1091.09,1134.39172363281,12,4,1,386043.560403115,205337.212353521,416855.682894733,483440.042465155
FT4678,468.1002623599,468.1002623599,468.1002623599,2180.7861328125,2180.7861328125,2180.7861328125,1,1,1,NA,NA,191821.420917966,NA
FT4679,468.254628799431,468.233418903217,468.255147886193,914.098022460938,880.783,930.372009277344,16,4,1,520157.922927952,94953.3805466307,46666.1443550784,206768.793118162
FT4680,468.257965059235,468.257828140874,468.258326614473,1134.11112060547,1133.48413085938,1134.38122558594,4,4,1,1579169.64913575,862199.619531256,1250082.26339385,1326517.39130859
FT4681,468.276583925129,468.276580030444,468.276587819815,638.005645751953,629.667297363281,646.343994140625,2,1,1,83489.9902652517,NA,NA,NA
FT4682,468.185871670519,468.185871670519,468.185871670519,1590.01,1590.01,1590.01,1,1,1,NA,24692.2281083536,NA,NA
FT4683,468.373588584877,468.373418292768,468.373758876986,2158.37174804687,2157.91,2158.83349609375,2,2,1,NA,42475.6767400724,17344.3559895849,NA
FT4684,468.312968612654,468.304634451932,468.313363207228,960.352300537109,957.550231933594,1042.41809082031,4,3,1,23014.4527990724,14793.8630146487,32690.0001819072,NA
FT4685,468.759772364394,468.759434706606,468.760130614078,1134.38647460938,1133.0185546875,1164.13171386719,6,4,1,3589296.07085717,1574220.99171871,2815854.85960695,1359417.79398433
FT4686,468.736343321605,468.736129696092,468.737087664323,805.625692382813,803.023498535156,806.295288085938,4,4,1,50398.9852516617,48436.6036927577,26344.2187529295,51209.0049705569
FT4687,468.744520348723,468.744332983713,468.744616149692,990.908508300781,990.801635742188,990.947021484375,3,3,1,46254.9309734862,NA,96984.7229166669,36023.1281630861
FT4688,468.799387107717,468.799308945324,468.799465270111,1921.32568359375,1918.29272460938,1924.35864257812,2,1,1,NA,NA,107500.529518798,NA
FT4689,469.080781692617,469.080441539967,469.080872287013,2000.61474609375,1998.95483398438,2010.66345214844,4,3,1,1031653.07485236,NA,604805.277296444,263692.880546873
FT4690,469.098111764494,469.098091949524,469.098131579464,2180.27172851562,2179.75732421875,2180.7861328125,2,2,1,NA,NA,58098.5369791674,69294.5382128966
FT4691,469.215248550647,469.21499831245,469.215606845564,1191.68981933594,1165.3388671875,1258.9111328125,11,4,1,2115328.60784647,945104.720680777,704207.947499985,808952.884746082
FT4692,469.265151314133,469.264969150377,469.265591303442,752.538,668.955993652344,765.742065429688,9,4,1,815434.375387859,262596.890624756,160845.379199707,140312.422987305
FT4693,469.190303159314,469.133497524771,469.190664128938,1094.30395507812,1079.01232910156,1108.46826171875,5,4,1,156535.788259662,90717.3942050773,86885.9898132319,11889.9299121096
FT4694,469.28864538596,469.288491925706,469.288847327088,881.300285400391,880.79736328125,882.721313476562,4,4,1,59550.3724105465,59569.2772607424,118525.594614754,114632.66163228
FT4695,469.240112780677,469.239916845023,469.240271915369,1480.755859375,1479.88,1480.80859375,4,4,1,210587.016918133,99957.5667421857,88124.4019824236,230939.807294634
