Row.names,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,blank,ms_level,Blank1a.mzXML,Blank1b (1).mzXML,Blank1b (2).mzXML,Blank1b.mzXML
FT2672,437.24526370006,437.24526370006,437.24526370006,2214.11743164062,2214.11743164062,2214.11743164062,1,1,1,35349.1119902311,NA,NA,NA
FT2673,437.183216071335,437.183216071335,437.183216071335,1610.96203613281,1610.96203613281,1610.96203613281,1,1,1,3630067.78139049,NA,NA,NA
FT2674,437.323279167191,437.323279167191,437.323279167191,2109.177734375,2109.177734375,2109.177734375,1,1,1,1326575.23730218,NA,NA,NA
FT2675,438.189376675604,438.189376675604,438.189376675604,2101.86010742188,2101.86,2101.86010742188,3,3,1,NA,25298.4871673584,25298.4871673584,25298.4871673584
FT2676,438.186617749181,438.186617749181,438.186617749181,1610.96203613281,1610.96203613281,1610.96203613281,1,1,1,633014.514584261,NA,NA,NA
FT2677,438.210355786648,438.210355786648,438.210355786648,1765.12036132812,1765.12036132812,1765.12036132812,1,1,1,41318.0834062495,NA,NA,NA
FT2678,438.378436704187,438.378436704187,438.378436704187,1978.56994628906,1978.56994628906,1978.57,3,3,1,NA,190214.740836914,190214.740836914,190214.740836914
FT2679,438.342316298845,438.342316298845,438.342316298845,1831.00158691406,1831.00158691406,1831.00158691406,1,1,1,445465.253932301,NA,NA,NA
FT2680,438.50290208327,438.502838782823,438.502965383716,2156.74951171875,2147.92919921875,2165.56982421875,2,1,1,1535598.62273436,NA,NA,NA
FT2681,439.099850445254,439.099850445254,439.099850445254,1295.46362304688,1295.46362304688,1295.46362304688,1,1,1,14110.7941186517,NA,NA,NA
FT2682,439.290095348898,439.290043507455,439.290147190342,2119.76635742188,2115.95947265625,2123.5732421875,2,1,1,774712.357192009,NA,NA,NA
FT2683,439.327256018726,439.308803409825,439.345708627626,1819.26751708984,1803.98742675781,1834.54760742188,2,1,1,82781.825397282,NA,NA,NA
FT2684,439.320324275938,439.320324275938,439.320324275938,1939.12219238281,1939.12219238281,1939.12219238281,1,1,1,1175786.11612793,NA,NA,NA
FT2685,439.326665544326,439.326665544326,439.326665544326,1677.70922851562,1677.70922851562,1677.70922851562,1,1,1,53464.5230603035,NA,NA,NA
FT2686,439.506229905557,439.505958680871,439.506477982884,2156.24035644531,2134.9296875,2184.58471679688,6,1,1,193334.580871106,NA,NA,NA
FT2687,440.323564470747,440.323564470747,440.323564470747,1941.10864257812,1941.10864257812,1941.10864257812,1,1,1,347380.050779294,NA,NA,NA
FT2688,440.342270507703,440.342270507703,440.342270507703,2164.06030273438,2164.06030273438,2164.06030273438,1,1,1,3640609.28209631,NA,NA,NA
FT2689,441.29710471671,441.296957068448,441.297176044949,2318.107421875,2298.43310546875,2349.00756835938,4,1,1,90541.5724462866,NA,NA,NA
FT2690,441.297040076667,441.296928619239,441.297210343689,2205.47961425781,2165.56982421875,2232.04614257812,4,1,1,2056913.86609382,NA,NA,NA
FT2691,441.264083713889,441.264083713889,441.264083713889,1902.88122558594,1902.88122558594,1902.88122558594,1,1,1,35200.4961853025,NA,NA,NA
FT2692,441.297645447094,441.297236730323,441.354765384547,2165.56982421875,2121.78271484375,2195.30712890625,9,1,1,135823.153734377,NA,NA,NA
FT2693,441.297396496875,441.297247377329,441.297512868792,2297.82019042969,2259.97827148438,2340.1591796875,4,1,1,293471.867927247,NA,NA,NA
FT2694,442.300556946497,442.300303855522,442.300632400101,2178.91674804688,2141.6591796875,2210.64624023438,5,1,1,3751056.32999995,NA,NA,NA
FT2695,442.337660595366,442.337660595366,442.337660595366,1380.37170410156,1380.37170410156,1380.37170410156,1,1,1,102117.652326662,NA,NA,NA
FT2696,443.06775802777,443.06775802777,443.06775802777,1690.228515625,1690.228515625,1690.228515625,1,1,1,44683.9928588871,NA,NA,NA
FT2697,443.184307620283,443.173004401941,443.195610838625,1256.36633300781,1255.82495117188,1256.90771484375,2,1,1,184603.236545138,NA,NA,NA
FT2698,443.261120402176,443.261047681643,443.26119312271,1956.48687744141,1953.02001953125,1959.95373535156,2,1,1,318321.814406254,NA,NA,NA
FT2699,443.267815621698,443.267815621698,443.267815621698,2131.02001953125,2131.02001953125,2131.02001953125,1,1,1,192426.067968754,NA,NA,NA
FT2700,443.297869342108,443.297869342108,443.297869342108,1831.00158691406,1831.00158691406,1831.00158691406,1,1,1,5598330.65562511,NA,NA,NA
FT2701,443.333970088341,443.333849023549,443.334037633587,1986.97784179688,1975.59997558594,1998.81689453125,8,4,1,2257911.10507814,1297887.19669705,1297887.19669705,1297887.19669705
FT2702,443.762885571808,443.762885571808,443.762885571808,1951.05310058594,1951.05310058594,1951.05310058594,1,1,1,268906.186660156,NA,NA,NA
FT2703,444.199079655745,444.199079655745,444.199079655745,1254.74243164062,1254.74243164062,1254.74243164062,1,1,1,31726.977544149,NA,NA,NA
FT2704,444.404469886689,444.404469886689,444.404533942249,2254.5800390625,2252.48950195312,2254.580078125,4,4,1,658679.33320315,55963.803446916,55963.803446916,55963.803446916
FT2705,444.308522771989,444.300990179472,444.331650573073,1831.00158691406,1765.9697265625,1831.88659667969,3,1,1,52228.7902697775,NA,NA,NA
FT2706,445.119666897032,445.119645072881,445.119836615016,2001.19995117188,1989.43078613281,2016.49865722656,6,4,1,316627.491796875,173133.072382816,173133.072382816,173133.072382816
FT2707,445.119919500986,445.119919500986,445.120066264656,1901.51000488281,1899.97094726562,1901.51000976562,4,4,1,792291.180374997,314352.291876624,314352.291876624,314352.291876624
FT2708,445.05804082491,445.05804082491,445.05804082491,1648.78161621094,1648.78161621094,1648.78161621094,1,1,1,53042.9878564461,NA,NA,NA
FT2709,445.198403328847,445.119647945835,445.277372056692,2132.83410644531,2123.32,2178.12231445312,6,4,1,321778.744742353,218758.321386724,218758.321386724,218758.321386724
FT2710,445.277302290895,445.277302290895,445.277302290895,1717.97314453125,1717.97314453125,1717.97314453125,1,1,1,200956.361652834,NA,NA,NA
FT2711,445.288426977157,445.288426977157,445.288426977157,1004.71051025391,1004.71051025391,1004.71051025391,1,1,1,49360.2089979552,NA,NA,NA
FT2712,445.304145611157,445.304145611157,445.304145611157,1832.77270507812,1832.77270507812,1832.77270507812,1,1,1,247578.71814026,NA,NA,NA
FT2713,445.388400390101,445.367613633755,445.40768643844,2174.55810546875,2160.29370117188,2251.55346679688,4,1,1,97492.8616003396,NA,NA,NA
FT2714,446.280093975009,446.280093975009,446.280093975009,1717.08142089844,1717.08142089844,1717.08142089844,1,1,1,34705.0417016596,NA,NA,NA
FT2715,446.360516259716,446.360516259716,446.360516259716,2178.12231445312,2178.12231445312,2178.12231445312,1,1,1,71176.1246033657,NA,NA,NA
FT2716,446.887368623687,446.887368623687,446.887368623687,2349.00756835938,2349.00756835938,2349.00756835938,1,1,1,52462.2506286622,NA,NA,NA
FT2717,447.116830672626,447.116830672626,447.116830672626,1899.97094726562,1899.97094726562,1899.97094726562,1,1,1,237950.46448033,NA,NA,NA
FT2718,447.128869522997,447.128869522997,447.128869522997,1336.9052734375,1336.9052734375,1336.9052734375,1,1,1,73391.8737711591,NA,NA,NA
FT2719,447.116261816881,447.116261816881,447.116261816881,2180.52880859375,2180.52880859375,2180.52880859375,1,1,1,104995.838730464,NA,NA,NA
FT2720,447.380656152461,447.344112700877,447.383225459672,2244.34008789062,2168.69995117188,2337.23,29,4,1,445282.630249998,261835.301499993,261835.301499993,261835.301499993
FT2721,447.380422370347,447.380407591287,447.380549484226,2102.80004882812,2047.06994628906,2127.95,15,3,1,NA,1057856.55075005,1057856.55075005,1057856.55075005
FT2722,447.293037798584,447.292769888107,447.293124016098,1387.44,1379.31359863281,1395.0400390625,7,4,1,1083491.52292105,43568.0564756944,43568.0564756944,43568.0564756944
FT2723,447.180023419806,447.180023419806,447.180023419806,1877.07385253906,1877.07385253906,1877.07385253906,1,1,1,103266.096171874,NA,NA,NA
FT2724,448.29643758133,448.296361816993,448.296604078492,1385.58984375,1377.22534179688,1393.81237792969,3,1,1,69415.3214217107,NA,NA,NA
FT2725,448.383754403965,448.339354930074,448.383754403965,2123.32,2087.04418945312,2123.32006835938,5,4,1,620854.954914556,308285.127124992,308285.127124992,308285.127124992
FT2726,448.781131738764,448.781131738764,448.781131738764,1807.43603515625,1807.43603515625,1807.43603515625,1,1,1,64618.1613281315,NA,NA,NA
FT2727,449.287226125534,449.286862818457,449.287226125534,1834.06,1753.8037109375,1834.06005859375,5,4,1,191967.580932625,53697.4672192396,53697.4672192396,53697.4672192396
FT2728,449.212532288437,449.212532288437,449.212532288437,1255.82495117188,1255.82495117188,1255.82495117188,1,1,1,54315.0663649899,NA,NA,NA
FT2729,449.284654430181,449.284654430181,449.284654430181,2131.02001953125,2131.02001953125,2131.02001953125,1,1,1,468046.847776683,NA,NA,NA
FT2730,449.359860064253,449.359810959758,449.374975506857,2327.830078125,2296.169921875,2337.23,11,4,1,33175.1734570341,148108.747133789,148108.747133789,148108.747133789
FT2731,449.346978448109,449.346978448109,449.346978448109,1981.45300292969,1981.45300292969,1981.45300292969,1,1,1,424002.876500002,NA,NA,NA
FT2732,449.359664850082,449.347079335706,449.36016373129,2167.78001464844,2079.09,2254.35473632812,32,4,1,237734.417285156,91895.6949999959,91895.6949999959,91895.6949999959
FT2733,450.128299580097,450.128299580097,450.128299580097,2010.0400390625,2010.04,2010.0400390625,3,3,1,NA,13508.4098413088,13508.4098413088,13508.4098413088
FT2734,450.362610938912,450.35716384947,450.37859014886,2128.8798828125,2099.56958007812,2150.27001953125,10,4,1,389532.977733291,20539.4692565921,20539.4692565921,20539.4692565921
FT2735,450.363365374618,450.363365374618,450.363365374618,2254.35473632812,2254.35473632812,2254.35473632812,1,1,1,11840666.1901875,NA,NA,NA
FT2736,450.350154580346,450.350154580346,450.350154580346,1979.193359375,1979.193359375,1979.193359375,1,1,1,216529.344483193,NA,NA,NA
FT2737,450.378908744834,450.378908744834,450.378908744834,1775.49377441406,1775.49377441406,1775.49377441406,1,1,1,62300.3304287129,NA,NA,NA
FT2738,450.814844629452,450.814773116812,450.814916142093,1969.73002441406,1965.8,1973.66003417969,6,3,1,NA,31852.4540673825,19714.1297373049,19714.1297373049
FT2739,450.873272165923,450.873272165923,450.873272165923,1646.04052734375,1646.04052734375,1646.04052734375,1,1,1,53332.1868181819,NA,NA,NA
FT2740,451.25925306168,451.258920145897,451.259585977463,1799.68957519531,1791.07934570312,1808.2998046875,2,1,1,1932418.32771562,NA,NA,NA
FT2741,451.341438093569,451.341287699315,451.366626944794,2202.6298828125,2191.62,2254.35473632812,7,4,1,1269035.80671669,56644.4740722636,56644.4740722636,56644.4740722636
FT2742,451.375731210128,451.375731210128,451.375731210128,2349.87182617188,2349.87182617188,2349.87182617188,1,1,1,2182909.53107434,NA,NA,NA
FT2743,451.919426860073,451.919426860073,451.919426860073,1540.07629394531,1540.07629394531,1540.07629394531,1,1,1,32619.3792645263,NA,NA,NA
FT2744,452.378909098283,452.378909098283,452.378909098283,2349.00756835938,2349.00756835938,2349.00756835938,1,1,1,1205990.83657228,NA,NA,NA
FT2745,452.32210052173,452.32210052173,452.32210052173,1681.29699707031,1681.29699707031,1681.29699707031,1,1,1,1968949.90233765,NA,NA,NA
FT2746,452.51862438561,452.51862438561,452.51862438561,2177.31201171875,2177.31201171875,2177.31201171875,1,1,1,2585348.06574686,NA,NA,NA
FT2747,452.870112232489,452.870112232489,452.870112232489,1645.13244628906,1645.13244628906,1645.13244628906,1,1,1,100816.17047674,NA,NA,NA
FT2748,453.117246104687,453.117246104687,453.117246104687,1680.63000488281,1680.63,1680.63000488281,3,3,1,NA,26423.9595598495,26423.9595598495,26423.9595598495
FT2749,453.274505756266,453.274505756266,453.274505756266,1816.97277832031,1816.97277832031,1816.97277832031,1,1,1,482632.062733713,NA,NA,NA
FT2750,453.393460654244,453.393365350788,453.393555957699,2198.03494140625,2193.43994140625,2202.63,6,3,1,NA,604324.776685858,214132.044281247,214132.044281247
FT2751,453.318196157432,453.318196157432,453.318383496616,2058.77001953125,2058.77,2086.17700195312,4,4,1,1954917.55693357,104594.533049246,104594.533049246,104594.533049246
FT2752,453.388008961329,453.382443611055,453.393574311604,2332.61303710938,2315.35424804688,2349.87182617188,2,1,1,394820.164748732,NA,NA,NA
FT2753,453.325392789083,453.325392789083,453.325392789083,1681.29699707031,1681.29699707031,1681.29699707031,1,1,1,399383.134515382,NA,NA,NA
FT2754,453.343975534518,453.343975534518,453.343975534518,1196.68249511719,1196.68249511719,1196.68249511719,1,1,1,97999.8345634197,NA,NA,NA
FT2755,453.776197346513,453.776197346513,453.776197346513,1814.37329101562,1814.37329101562,1814.37329101562,1,1,1,69320.6601220684,NA,NA,NA
FT2756,453.845501977822,453.845501977822,453.845501977822,1196.68249511719,1196.68249511719,1196.68249511719,1,1,1,54356.9159944426,NA,NA,NA
FT2757,454.222586299191,454.222586299191,454.222586299191,1608.25036621094,1608.25036621094,1608.25036621094,1,1,1,101254.914250488,NA,NA,NA
FT2758,454.867381343068,454.867381343068,454.867381343068,1645.13244628906,1645.13244628906,1645.13244628906,1,1,1,90409.487109375,NA,NA,NA
FT2759,455.13126691803,455.13126691803,455.13126691803,1489.06103515625,1489.06103515625,1489.06103515625,1,1,1,52240.2109929865,NA,NA,NA
FT2760,455.267631801474,455.267570817647,455.267692785301,2120.67614746094,2115.95947265625,2125.39282226562,2,1,1,4822949.60746252,NA,NA,NA
FT2761,455.312636791058,455.312636791058,455.312636791058,2202.01928710938,2202.01928710938,2202.01928710938,1,1,1,535647.764531206,NA,NA,NA
FT2762,455.333971524842,455.333971524842,455.333971524842,2099.56958007812,2099.56958007812,2099.56958007812,1,1,1,10185859.3940848,NA,NA,NA
FT2763,456.270929423145,456.270760510911,456.271098335379,2120.08190917969,2115.38208007812,2124.78173828125,2,1,1,392099.478945317,NA,NA,NA
FT2764,456.353445830442,456.353445830442,456.353445830442,1678.5966796875,1678.5966796875,1678.5966796875,1,1,1,260810.53078125,NA,NA,NA
FT2765,456.337288063513,456.337288063513,456.337288063513,2098.8671875,2098.8671875,2098.8671875,1,1,1,719657.877604191,NA,NA,NA
FT2766,457.277034454177,457.277034454177,457.27766593813,1678.48999511719,1678.48999023438,1681.29699707031,4,4,1,13672859.4566895,209128.064617065,209128.064617065,209128.064617065
FT2767,457.276736730516,457.276736730516,457.276736730516,2078.94311523438,2078.94311523438,2078.94311523438,1,1,1,367063.118964812,NA,NA,NA
FT2768,457.341618719319,457.341618719319,457.341618719319,2214.98681640625,2214.98681640625,2214.98681640625,1,1,1,975640.774658186,NA,NA,NA
FT2769,457.349663326656,457.349639549246,457.349838592259,2040.24,2040.23999023438,2085.30053710938,5,4,1,1969371.01037948,272477.411156257,272477.411156257,272477.411156257
FT2770,457.778449155206,457.778449155206,457.778449155206,2078.94311523438,2078.94311523438,2078.94311523438,1,1,1,132962.962721357,NA,NA,NA
FT2771,458.280224630561,458.181015102045,458.280725663031,1676.34,1676.33996582031,1702.76489257812,5,4,1,2944194.21218263,29725.0221466063,29725.0221466063,29725.0221466063
FT2772,458.344800431069,458.344800431069,458.344800431069,2213.25,2213.25,2213.25,1,1,1,100174.617499998,NA,NA,NA
FT2773,458.324250101052,458.324250101052,458.324250101052,1765.12036132812,1765.12036132812,1765.12036132812,1,1,1,1265021.86692261,NA,NA,NA
FT2774,458.906933046762,458.906933046762,458.906933046762,1540.07629394531,1540.07629394531,1540.07629394531,1,1,1,38341.9239357693,NA,NA,NA
FT2775,459.167896653666,459.167896653666,459.167896653666,1255.82495117188,1255.82495117188,1255.82495117188,1,1,1,231216.256088579,NA,NA,NA
FT2776,459.279709067239,459.279292811151,459.279988240809,781.718994140625,709.651977539062,788.526000976562,10,4,1,86426.8632875997,17755.1080491941,17755.1080491941,17755.1080491941
FT2777,459.200075734619,459.200075734619,459.200483739947,2191.62,2182.13110351562,2191.6201171875,5,4,1,87062.2130468845,214436.43961246,214436.43961246,214436.43961246
FT2778,459.134097118326,459.134097118326,459.283793531279,1679.57997802734,1679.57995605469,1681.29699707031,4,4,1,158826.020718754,23317.2969916987,23317.2969916987,23317.2969916987
FT2779,459.292878129207,459.292464491695,459.29289184132,1601.68798828125,1593.98132324219,1612.74951171875,3,1,1,230761.938398432,NA,NA,NA
FT2780,459.292523175603,459.292523175603,459.292523175603,2081.72119140625,2081.72119140625,2081.72119140625,1,1,1,349719.189007161,NA,NA,NA
FT2781,459.327577385564,459.327577385564,459.327577385564,1765.12036132812,1765.12036132812,1765.12036132812,1,1,1,257047.989406306,NA,NA,NA
FT2782,461.284675219504,461.284592537907,461.284757901101,2121.30834960938,2115.38208007812,2127.23461914062,2,1,1,4386723.95435372,NA,NA,NA
FT2783,461.29056499069,461.29056499069,461.29056499069,1804.83911132812,1804.83911132812,1804.83911132812,1,1,1,221699.291054399,NA,NA,NA
FT2784,461.302174691901,461.302174691901,461.302174691901,1944.11450195312,1944.11450195312,1944.11450195312,1,1,1,315443.73613282,NA,NA,NA
FT2785,461.30857905039,461.30857905039,461.30857905039,1679.50329589844,1679.50329589844,1679.50329589844,1,1,1,355701.51142578,NA,NA,NA
FT2786,461.359705173869,461.359635356532,461.383277637035,2088.65995605469,2060.72998046875,2160.29370117188,10,4,1,2283641.17410069,307641.483854182,307641.483854182,307641.483854182
FT2787,462.281220275955,462.281220275955,462.281220275955,1810.88500976562,1810.88500976562,1810.88500976562,1,1,1,120910.68409288,NA,NA,NA
FT2788,462.386725872209,462.386520123299,462.414979002245,2161.041015625,2160.29370117188,2163.30444335938,3,1,1,137752.500395508,NA,NA,NA
FT2789,462.305507576476,462.305507576476,462.305507576476,1941.10864257812,1941.10864257812,1941.10864257812,1,1,1,288086.904426271,NA,NA,NA
FT2790,463.136236513406,463.136236513406,463.136402883277,1700.84998779297,1700.84997558594,1703.64099121094,4,4,1,450138.680179035,38599.8376810128,38599.8376810128,38599.8376810128
FT2791,463.130418780324,463.130418780324,463.130520019878,1901.51000488281,1899.01647949219,1901.51000976562,4,4,1,926745.353526807,295021.423243404,295021.423243404,295021.423243404
FT2792,463.094721437458,463.094721437458,463.094721437458,1532.71997070312,1532.71997070312,1532.72,3,3,1,NA,20134.0865187766,20134.0865187766,20134.0865187766
FT2793,463.302892433754,463.302828711146,463.302944713784,1871.41595458984,1856.43505859375,1903.83862304688,4,1,1,306975.088875012,NA,NA,NA
FT2794,463.399202524949,463.399124101245,463.399280948654,2145.19836425781,2139.61401367188,2150.78271484375,2,1,1,47190.4415742193,NA,NA,NA
FT2795,463.411994533194,463.411994533194,463.411994533194,2349.00756835938,2349.00756835938,2349.00756835938,1,1,1,477636.704303761,NA,NA,NA
FT2796,464.125514943094,464.125352317781,464.125677568407,2008.06997558594,2002.18994140625,2013.95,6,3,1,NA,28444.2418320317,25250.0117600097,25250.0117600097
FT2797,464.139588434175,464.139588434175,464.139588434175,1701.85974121094,1701.85974121094,1701.85974121094,1,1,1,91619.749880023,NA,NA,NA
FT2798,464.155515929549,464.155515929549,464.155515929549,1336.9052734375,1336.9052734375,1336.9052734375,1,1,1,105494.159025878,NA,NA,NA
FT2799,464.415305125991,464.415268115816,464.415342136165,2344.58337402344,2340.1591796875,2349.00756835938,2,1,1,102047.357757817,NA,NA,NA
FT2800,464.371215175366,464.371215175366,464.371215175366,2131.66284179688,2131.66284179688,2131.66284179688,1,1,1,51830.8619791688,NA,NA,NA
FT2801,465.041838282606,465.041838282606,465.041838282606,1406.98999023438,1406.98999023438,1406.99,3,3,1,NA,36479.6343920897,36479.6343920897,36479.6343920897
FT2802,465.127425814661,465.127425814661,465.127425814661,1899.97094726562,1899.97094726562,1899.97094726562,1,1,1,124259.706888022,NA,NA,NA
FT2803,465.33397524522,465.333759765243,465.33397524522,2253.64995117187,2253.64990234375,2255.28393554688,4,4,1,1659395.56964658,83774.5961718739,83774.5961718739,83774.5961718739
FT2804,465.342037232524,465.342037232524,465.342037232524,1832.77270507812,1832.77270507812,1832.77270507812,1,1,1,1449680.88223795,NA,NA,NA
FT2805,465.274426387373,465.274426387373,465.274426387373,1951.05310058594,1951.05310058594,1951.05310058594,1,1,1,565287.026471338,NA,NA,NA
FT2806,465.775849110465,465.775849110465,465.775849110465,1952.04174804688,1952.04174804688,1952.04174804688,1,1,1,472895.085235526,NA,NA,NA
FT2807,466.358012648277,466.357803277244,466.358222019309,2225.28186035156,2219.42504882812,2231.138671875,2,1,1,40212.4735107404,NA,NA,NA
FT2808,466.373582326921,466.373582326921,466.373582326921,1981.45300292969,1981.45300292969,1981.45300292969,1,1,1,416247.439062518,NA,NA,NA
FT2809,466.34534421299,466.34534421299,466.34534421299,1831.00158691406,1831.00158691406,1831.00158691406,1,1,1,138044.9096875,NA,NA,NA
FT2810,466.534349879851,466.533952321371,466.534544786484,2205.42529296875,2191.16821289062,2242.17822265625,5,1,1,2063902.52765647,NA,NA,NA
FT2811,467.10162356402,467.10162356402,467.101750609859,2181.5800390625,2180.52880859375,2181.580078125,4,4,1,906093.21555803,1085030.88249787,1085030.88249787,1085030.88249787
FT2812,467.13788495265,467.13788495265,467.13788495265,1916.5009765625,1916.5009765625,1916.5009765625,1,1,1,125001.907786343,NA,NA,NA
FT2813,467.167927434143,467.167927434143,467.167927434143,1312.99853515625,1312.99853515625,1312.99853515625,1,1,1,202021.225611976,NA,NA,NA
FT2814,467.256910184591,467.22560192515,467.288218444032,1764.69091796875,1764.26147460938,1765.12036132812,2,1,1,46953.470535715,NA,NA,NA
FT2815,467.349350273251,467.335734391384,467.37051791792,2160.29370117188,2095.17333984375,2178.91674804688,3,1,1,868411.555078178,NA,NA,NA
FT2816,467.301279204672,467.301279204672,467.301279204672,1023.72003173828,1023.72003173828,1023.72003173828,1,1,1,74911.9329737388,NA,NA,NA
FT2817,467.315540487924,467.315540487924,467.315540487924,1902.88122558594,1902.88122558594,1902.88122558594,1,1,1,575592.190439009,NA,NA,NA
FT2818,467.376990525159,467.376990525159,467.376990525159,1980.3212890625,1980.3212890625,1980.3212890625,1,1,1,294165.325908204,NA,NA,NA
FT2819,467.537471785206,467.537261838916,467.537681731495,2205.47961425781,2201.18383789062,2209.775390625,2,1,1,2586095.15247871,NA,NA,NA
FT2820,468.10041342704,468.10041342704,468.100722470886,2182.48999023438,2181.3291015625,2182.49,4,4,1,186828.70078125,98413.0688378995,98413.0688378995,98413.0688378995
FT2821,468.17128450321,468.17128450321,468.17128450321,1312.99853515625,1312.99853515625,1312.99853515625,1,1,1,48879.108072916,NA,NA,NA
FT2822,468.36315631837,468.352655501144,468.373657135596,2170.78491210938,2161.041015625,2180.52880859375,2,1,1,418295.365286456,NA,NA,NA
FT2823,468.318916025539,468.318916025539,468.318916025539,1899.97094726562,1899.97094726562,1899.97094726562,1,1,1,150437.792926431,NA,NA,NA
FT2824,468.540492439279,468.540492439279,468.540492439279,2201.18383789062,2201.18383789062,2201.18383789062,1,1,1,133843.65772265,NA,NA,NA
FT2825,468.799752947886,468.799752947886,468.799752947886,1917.75,1917.75,1917.75,3,3,1,NA,13811.2897546385,13811.2897546385,13811.2897546385
FT2826,469.080834504245,469.080834504245,469.081121340546,2001.2,2001.19995117188,2032.85913085938,5,4,1,724454.429217472,803525.530232006,803525.530232006,803525.530232006
FT2827,469.11196046634,469.11196046634,469.11196046634,1531.66003417969,1531.66,1531.66003417969,3,3,1,NA,77604.4928178706,77604.4928178706,77604.4928178706
FT2828,469.110889985646,469.110889985646,469.110889985646,1338.00964355469,1338.00964355469,1338.00964355469,1,1,1,339266.439507474,NA,NA,NA
FT2829,469.277306969444,469.277306969444,469.277306969444,1823.97448730469,1823.97448730469,1823.97448730469,1,1,1,94742.25462782,NA,NA,NA
FT2830,469.328561602761,469.328197043843,469.328877547854,2249.6953125,2213.25,2332.85571289062,7,1,1,1341449.20281263,NA,NA,NA
FT2831,469.350055341104,469.313294190962,469.350055341104,2032.46998535156,2032.46997070312,2088.74291992188,4,4,1,525746.6289684,60253.0337597676,60253.0337597676,60253.0337597676
FT2832,470.113981905838,470.113981905838,470.113981905838,1336.9052734375,1336.9052734375,1336.9052734375,1,1,1,59238.9420478512,NA,NA,NA
FT2833,470.28481233022,470.28481233022,470.28481233022,2100.95727539062,2100.95727539062,2100.95727539062,1,1,1,38642.3308723937,NA,NA,NA
FT2834,470.332258135318,470.331618885955,470.420331011968,2231.138671875,2191.16821289062,2268.623046875,9,1,1,68144.6673681579,NA,NA,NA
FT2835,471.06049101182,471.060091988928,471.06050175477,1859.05004882812,1857.37109375,1867.66052246094,5,4,1,433090.033345054,188304.489292964,188304.489292964,188304.489292964
FT2836,471.24010046282,471.240046078024,471.292773967259,2124.78173828125,2115.95947265625,2142.34814453125,3,1,1,1688292.56531252,NA,NA,NA
FT2837,471.257039730391,471.257039730391,471.257039730391,1597.84692382812,1597.84692382812,1597.84692382812,1,1,1,28948.1347444679,NA,NA,NA
FT2838,471.296342812735,471.296294592317,471.296391033153,1805.71051025391,1802.25695800781,1809.1640625,2,1,1,121216.123599329,NA,NA,NA
FT2839,471.35432799898,471.35432799898,471.35432799898,701.859008789062,701.859008789062,701.859008789062,1,1,1,30118.0897253413,NA,NA,NA
FT2840,471.32916197327,471.32916197327,471.32916197327,1980.3212890625,1980.3212890625,1980.3212890625,1,1,1,12737893.5213616,NA,NA,NA
FT2841,471.404469283665,471.30797008861,471.423578602226,2194.35,2100.26879882812,2195.30712890625,7,4,1,570878.370507842,107803.63119141,107803.63119141,107803.63119141
FT2842,472.243318968407,472.243265004614,472.2433729322,2120.08190917969,2115.38208007812,2124.78173828125,2,1,1,375620.314062487,NA,NA,NA
FT2843,472.340161835729,472.340161835729,472.340161835729,1765.9697265625,1765.9697265625,1765.9697265625,1,1,1,124418.819783529,NA,NA,NA
FT2844,472.332256478723,472.332256478723,472.332256478723,1981.45300292969,1981.45300292969,1981.45300292969,1,1,1,998551.75171873,NA,NA,NA
FT2845,472.809988467294,472.809988467294,472.809988467294,1816.11193847656,1816.11193847656,1816.11193847656,1,1,1,89007.7909055407,NA,NA,NA
FT2846,473.251442856871,473.251442856871,473.251442856871,1683.986328125,1683.986328125,1683.986328125,1,1,1,152571.706658204,NA,NA,NA
FT2847,473.271950123975,473.271950123975,473.271950123975,1803.12658691406,1803.12658691406,1803.12658691406,1,1,1,403630.073437473,NA,NA,NA
FT2848,473.290522243908,473.290522243908,473.290522243908,2161.041015625,2161.041015625,2161.041015625,1,1,1,267828.20062503,NA,NA,NA
FT2849,473.20942922222,473.20942922222,473.20942922222,1956.94360351562,1956.94360351562,1956.94360351562,1,1,1,104726.701529299,NA,NA,NA
FT2850,473.344681493227,473.344509066475,473.344681493227,1932.91003417969,1925.29663085938,1959.95373535156,5,4,1,2128749.56401522,192566.233330079,192566.233330079,192566.233330079
FT2851,473.308005538226,473.308005538226,473.308005538226,2143.03979492188,2143.03979492188,2143.03979492188,1,1,1,257700.71675987,NA,NA,NA
FT2852,473.773693841029,473.773693841029,473.773693841029,1804.83911132812,1804.83911132812,1804.83911132812,1,1,1,291592.03359375,NA,NA,NA
FT2853,474.294728155685,474.294575466615,474.294880844755,2159.93798828125,2157.33374023438,2162.54223632812,2,1,1,57580.9088476564,NA,NA,NA
FT2854,474.347840526568,474.347840526568,474.347840526568,1959.95373535156,1959.95373535156,1959.95373535156,1,1,1,198970.23027832,NA,NA,NA
FT2855,475.129002770588,475.129002770588,475.129002770588,1530.64001464844,1530.64,1530.64001464844,3,3,1,NA,31557.5936004644,31557.5936004644,31557.5936004644
FT2856,475.236158240914,475.236158240914,475.236158240914,2109.39990234375,2109.39990234375,2109.4,3,3,1,NA,63305.8558968087,63305.8558968087,63305.8558968087
FT2857,475.287710775362,475.287710775362,475.287710775362,1814.37329101562,1814.37329101562,1814.37329101562,1,1,1,360512.648430919,NA,NA,NA
